importance_label,credibility_label,importance_score,credibility_score,source,category,title,timestamp,title_length,title_word_count,content_length,content_word_count,source_trust_score,category_crypto,category_tech,category_sports,category_world,category_markets,category_unknown,total_words,important_words_ratio,spam_words_ratio,title_important_words,title_spam_words,time_features
1.0,1.0,0.6,0.75,database,crypto,Kraken doubles down on US futures with $100M ‘Small’ acquisition,2025-10-26T21:29:39.268843+00:00,64,10,147,22,0.5,1.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,Kraken doubles down on US futures with $100M ‘Small’ acquisition,2025-10-26T21:29:39.268857+00:00,64,10,147,22,0.5,1.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,crypto,Kraken doubles down on US futures with $100M ‘Small’ acquisition,2025-10-26T21:29:39.268867+00:00,64,10,147,22,0.5,1.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,sports,Gravina wants to postpone Serie A to help Italy in World Cup play-offs,2025-10-26T21:29:39.268928+00:00,70,13,2770,472,0.5,0.0,0.0,1.0,0.0,0.0,0.0,485,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.8,database,crypto,Australia's Government Proposes New Powers for AUSTRAC to Restrict Crypto ATMs,2025-10-26T21:29:39.268937+00:00,78,11,78,11,0.5,1.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0,0,1.0
0.0,0.0,0.5,0.5,database,world,Israel Begins Burying Its Dead Hostages,2025-10-26T21:29:39.268946+00:00,39,6,89,15,0.5,0.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0.0,0,0,1.0
0.0,1.0,0.3,0.9,database,sports,When was the last time a British or Irish team won the European Rugby Champions Cup?,2025-10-26T21:29:39.268961+00:00,84,16,292,50,0.5,0.0,0.0,1.0,0.0,0.0,0.0,66,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.85,database,crypto,Mahidol University to Advance Digital Green Real‑World Assets (RWAs) in Thailand,2025-10-26T21:29:39.268978+00:00,80,11,433,56,0.5,1.0,0.0,0.0,0.0,0.0,0.0,67,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.7,database,tech,Switch 2 стала самой продаваемой игровой приставкой в истории США,2025-10-26T21:29:39.268994+00:00,65,10,135,23,0.5,0.0,1.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0,0,1.0
0.0,0.0,0.5,0.5,database,world,Africa’s Largest Refinery Faces Setbacks in Gasoline Production,2025-10-26T21:29:39.269016+00:00,63,8,540,87,0.5,0.0,0.0,0.0,1.0,0.0,0.0,95,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.9,database,sports,League of Legends patch schedule,2025-10-26T21:29:39.269036+00:00,32,5,577,101,0.5,0.0,0.0,1.0,0.0,0.0,0.0,106,0.009433962264150943,0.0,0,0,1.0
0.0,1.0,0.5,0.85,database,sports,Gentle Mates renews contract of Fortnite player Vanyak3k,2025-10-26T21:29:39.269086+00:00,56,8,2287,349,0.5,0.0,0.0,1.0,0.0,0.0,0.0,357,0.0056022408963585435,0.0,0,0,1.0
1.0,0.0,0.8,0.65,database,crypto,Bitcoin mining pool’s ‘missing’ $2B BTC may soon form American 340k BTC reserve,2025-10-26T21:29:39.269161+00:00,79,13,3529,509,0.5,1.0,0.0,0.0,0.0,0.0,0.0,522,0.0019157088122605363,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,crypto,Bitcoin Faces Heavy Selling Pressure Despite Seasonal Bullish Expectations,2025-10-26T21:29:39.269169+00:00,74,9,74,9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,sports,No Rugby Championship in 2026 as New Zealand tour South Africa,2025-10-26T21:29:39.269180+00:00,62,11,162,28,0.5,0.0,0.0,1.0,0.0,0.0,0.0,39,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.9,database,sports,Hatton cause of death confirmed at inquest,2025-10-26T21:29:39.269188+00:00,42,7,102,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,23,0.043478260869565216,0.0,1,0,1.0
0.0,1.0,0.5,0.7,database,crypto,Ripple CTO Responds to Major $19 Billion Market Crash Question,2025-10-26T21:29:39.269197+00:00,62,10,94,15,0.5,1.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0,0,1.0
0.0,1.0,0.4,0.75,database,sports,Трейлер с игровым процессом Battlestar Galactica: Scattered Hopes по культовому сериалу,2025-10-26T21:29:39.269211+00:00,87,11,213,27,0.5,0.0,0.0,1.0,0.0,0.0,0.0,38,0.0,0.0,0,0,1.0
0.0,1.0,0.4,0.75,database,sports,Inquest opened into Hatton death,2025-10-26T21:29:39.269219+00:00,32,5,72,13,0.5,0.0,0.0,1.0,0.0,0.0,0.0,18,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,crypto,"Massive Bitcoin whale transfers 2,000 BTC to 51 wallets, here’s why",2025-10-26T21:29:39.269232+00:00,67,11,266,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.9,database,sports,Zenless Zone Zero получила патч 2.3 с новыми героями и продолжением сюжета,2025-10-26T21:29:39.269245+00:00,74,12,163,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,36,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,sports,BETBY maintains strong growth with Q3 2025 results,2025-10-26T21:29:39.269287+00:00,50,8,1931,287,0.5,0.0,0.0,1.0,0.0,0.0,0.0,295,0.0,0.0,0,0,1.0
0.0,0.0,0.5,0.5,database,world,Armed With Anemones: How Some Young Fish Survive in the Sea,2025-10-26T21:29:39.269298+00:00,59,11,142,23,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.75,database,sports,Daniel Jones: Being an MVP candidate doesn't mean much after six weeks,2025-10-26T21:29:39.269323+00:00,70,12,960,177,0.5,0.0,0.0,1.0,0.0,0.0,0.0,189,0.0,0.0,0,0,1.0
0.0,0.0,0.5,0.5,database,world,Inside the Reporting on Assad’s Top Officials Who Fled Syria,2025-10-26T21:29:39.269333+00:00,60,10,54,9,0.5,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0.0,0,0,1.0
0.0,0.0,0.4,0.6,database,tech,The best VPN for Windows in 2025: Expert tested and reviewed,2025-10-26T21:29:39.269349+00:00,60,11,144,24,0.5,0.0,1.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.9,database,sports,Agyemang joins Premier League stars on Golden lists,2025-10-26T21:29:39.269358+00:00,51,8,150,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,32,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,crypto,"Ethereum Ready For ‘Rapid Expansion’ As Price Holds $3,900 Support – 30% Rally Coming?",2025-10-26T21:29:39.269434+00:00,86,14,3276,525,0.5,1.0,0.0,0.0,0.0,0.0,0.0,539,0.0018552875695732839,0.0,0,0,1.0
0.0,0.0,0.5,0.5,database,world,President Trump talks of striking Venezuela,2025-10-26T21:29:39.269443+00:00,43,6,100,14,0.5,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.7,database,sports,Bradford replace Salford in Super League for 2026,2025-10-26T21:29:39.269453+00:00,49,8,170,29,0.5,0.0,0.0,1.0,0.0,0.0,0.0,37,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,sports,Pitch Points: could Italy really miss another World Cup? And why has Wirtz started slowly at Liverpool?,2025-10-26T21:29:39.269476+00:00,103,17,503,86,0.5,0.0,0.0,1.0,0.0,0.0,0.0,103,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.85,database,sports,Разработчики космической RPG EXODUS раскрыли новые подробности своей игры,2025-10-26T21:29:39.269491+00:00,73,9,202,27,0.5,0.0,0.0,1.0,0.0,0.0,0.0,36,0.0,0.0,0,0,1.0
1.0,0.0,0.8,0.65,database,crypto,$600M Bitcoin short sparks fear – Is BTC’s $110K under threat?,2025-10-26T21:29:39.269502+00:00,62,11,67,12,0.5,1.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,tech,Tachyum's 'general-purpose' Prodigy chip delayed again — now with 256 cores per chiplet and a $500 million purchase order from EU investor,2025-10-26T21:29:39.269532+00:00,138,22,234,41,0.5,0.0,1.0,0.0,0.0,0.0,0.0,63,0.015873015873015872,0.0,0,0,1.0
0.0,1.0,0.5,0.95,database,sports,Donnarumma in awe: Guardiola ‘even better than I expected’,2025-10-26T21:29:39.269606+00:00,58,9,2664,448,0.5,0.0,0.0,1.0,0.0,0.0,0.0,457,0.0,0.0,0,0,0.0
0.0,1.0,0.5,0.8,database,sports,Хайп-трейлер за неделю до релиза Dispatch — «Непобедимого» в «Офисе»,2025-10-26T21:29:39.269621+00:00,68,10,175,27,0.5,0.0,0.0,1.0,0.0,0.0,0.0,37,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.9,database,sports,PrizePicks makes New York comeback with new gaming license,2025-10-26T21:29:39.269635+00:00,58,9,361,56,0.5,0.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.85,database,sports,Labuschagne makes emphatic Ashes case with another ton,2025-10-26T21:29:39.269644+00:00,54,8,127,21,0.5,0.0,0.0,1.0,0.0,0.0,0.0,29,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.7,database,crypto,"ASTER Plunges by Double Digits, Bitcoin Slides Toward $110K: Market Watch",2025-10-26T21:29:39.269695+00:00,73,11,2086,361,0.5,1.0,0.0,0.0,0.0,0.0,0.0,372,0.002688172043010753,0.0,0,0,0.0
1.0,1.0,0.8,0.7,database,world,"Insurrection Act: What is it, and does US president have plenary authority?",2025-10-26T21:29:39.269705+00:00,75,12,116,15,0.5,0.0,0.0,0.0,1.0,0.0,0.0,27,0.0,0.0,0,0,0.0
1.0,0.0,0.7,0.65,database,crypto,"Crypto News Today, October 16: Last Week’s Bitcoin Price Prediction Came True, Another Pain Came | Trump Announcement to Revive Crypto?",2025-10-26T21:29:39.269926+00:00,135,21,10872,1798,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1819,0.0010995052226498076,0.005497526113249038,0,1,0.0
1.0,1.0,0.6,0.85,database,world,"‘Conflicts of interest’ behind Australian parliamentary official’s $315k retirement payment, report finds",2025-10-26T21:29:39.269949+00:00,105,12,706,93,0.5,0.0,0.0,0.0,1.0,0.0,0.0,105,0.047619047619047616,0.009523809523809525,1,0,0.0
0.0,0.0,0.5,0.5,database,world,Trump Administration Authorizes Covert C.I.A. Action in Venezuela,2025-10-26T21:29:39.269961+00:00,65,8,186,26,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34,0.0,0.0,0,0,0.0
0.0,0.0,0.4,0.15,database,sports,В Terminator 2D: No Fate игроки смогут изменить судьбу героев,2025-10-26T21:29:39.269974+00:00,61,10,147,22,0.5,0.0,0.0,1.0,0.0,0.0,0.0,32,0.0,0.0,0,0,0.0
1.0,0.0,0.6,0.6,database,crypto,Ethereum (ETH) About to Surprise You: Top Analyst Explains,2025-10-26T21:29:39.269984+00:00,58,9,135,19,0.5,1.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0,0,0.0
1.0,0.0,0.8,0.65,database,crypto,BNB Coinbase Deal Marks a Turning Point in the Exchange Wars,2025-10-26T21:29:39.270112+00:00,60,11,3649,569,0.5,1.0,0.0,0.0,0.0,0.0,0.0,580,0.0,0.0017241379310344827,0,0,0.0
0.0,1.0,0.5,0.85,database,sports,Weatherald's aggression opens route to Ashes selection,2025-10-26T21:29:39.270123+00:00,54,7,89,19,0.5,0.0,0.0,1.0,0.0,0.0,0.0,26,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,world,Hamas releases two more bodies but says return of others will be difficult,2025-10-26T21:29:39.270136+00:00,74,13,151,29,0.5,0.0,0.0,0.0,1.0,0.0,0.0,42,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,crypto,"BNB price nears $1,200 as CZ reacts to Coinbase listing",2025-10-26T21:29:39.270149+00:00,55,10,234,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,world,Reeves urged to make Budget 'bold' or risk future tax rises,2025-10-26T21:29:39.270161+00:00,59,11,96,17,0.5,0.0,0.0,0.0,1.0,0.0,0.0,28,0.0,0.0,0,0,0.0
0.0,1.0,0.4,0.9,database,sports,Donnarumma picks 2025-26 Serie A title winner: ‘A lot of fun to be had’,2025-10-26T21:29:39.270225+00:00,71,14,2777,476,0.5,0.0,0.0,1.0,0.0,0.0,0.0,490,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.9,database,sports,"Rocked by scandal, Portland Thorns aim to reclaim former glory under new ownership",2025-10-26T21:29:39.270236+00:00,82,13,151,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,37,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,crypto,"Cardano price stalls under $0.70 as whales dump post-crash, is recovery ahead?",2025-10-26T21:29:39.270250+00:00,78,12,246,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.85,database,crypto,Bitcoin Seizure Sparks Tension Between UK Treasury and Chinese Victims,2025-10-26T21:29:39.270265+00:00,70,10,336,56,0.5,1.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.8,database,crypto,Strive’s crypto merger with Semler Scientific faces shareholder revolt,2025-10-26T21:29:39.270279+00:00,70,9,178,26,0.5,1.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,crypto,Strive’s crypto merger with Semler Scientific faces shareholder revolt,2025-10-26T21:29:39.270289+00:00,70,9,178,26,0.5,1.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,crypto,Strive’s crypto merger with Semler Scientific faces shareholder revolt,2025-10-26T21:29:39.270321+00:00,70,9,178,26,0.5,1.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,0.0
0.0,1.0,0.4,0.8,database,sports,Vampire: The Masquerade - Bloodlines 2 представила трейлер клана Тореадор — гедонисты и эмо,2025-10-26T21:29:39.270338+00:00,91,14,129,20,0.5,0.0,0.0,1.0,0.0,0.0,0.0,34,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.75,database,crypto,Kraken acquires CFTC-regulated Small Exchange for $100M,2025-10-26T21:29:39.270351+00:00,55,7,257,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0,0,0.0
0.0,1.0,0.5,0.9,database,sports,"Williamson joins LSG as strategic advisor, Langer to continue as head coach",2025-10-26T21:29:39.270363+00:00,75,12,179,28,0.5,0.0,0.0,1.0,0.0,0.0,0.0,40,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,crypto,"BREAKING: Deribit Revises Fee Structure as XRP, Solana Options Go Live on CME",2025-10-26T21:29:39.270380+00:00,77,13,463,74,0.5,1.0,0.0,0.0,0.0,0.0,0.0,87,0.011494252873563218,0.0,0,0,0.0
1.0,1.0,0.6,0.9,database,sports,Donnarumma has ‘no doubt’ about Italy’s World Cup qualification despite inevitable play-offs,2025-10-26T21:29:39.270452+00:00,92,12,2690,455,0.5,0.0,0.0,1.0,0.0,0.0,0.0,467,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,tech,Leaving Windows 10 behind? Apple's rumored $599 MacBook might be just for you,2025-10-26T21:29:39.270464+00:00,77,13,119,21,0.5,0.0,1.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.75,database,sports,"""Продажа EA — это угроза нацбезопасности!"" — сенаторы США требуют проверить сделку с саудитами",2025-10-26T21:29:39.270481+00:00,94,14,177,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,38,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.2,database,crypto,"Trump Family’s Crypto Fortune Explodes as WLFI, MELANIA, TRUMP Tokens Drive $1B Gains",2025-10-26T21:29:39.270500+00:00,85,13,442,74,0.5,1.0,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.8,database,crypto,France’s Lise Wins License to Launch Europe’s First Tokenized Stock Exchange,2025-10-26T21:29:39.270515+00:00,76,11,76,11,0.5,1.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.9,database,crypto,AUSTRAC granted new powers to tighten crypto ATM oversight in Australia,2025-10-26T21:29:39.270531+00:00,71,11,262,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,51,0.0196078431372549,0.0,0,0,0.0
0.0,1.0,0.3,0.7,database,sports,Unpopular VALORANT opinion: Veto isn’t as broken as you think,2025-10-26T21:29:39.270549+00:00,61,10,446,76,0.5,0.0,0.0,1.0,0.0,0.0,0.0,86,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.75,database,crypto,"Newbie Bitcoin Whales Now Control 44% Of Realized Cap, Highest Ever",2025-10-26T21:29:39.270611+00:00,67,11,2603,451,0.5,1.0,0.0,0.0,0.0,0.0,0.0,462,0.0,0.004329004329004329,0,0,0.0
0.0,0.0,0.5,0.5,database,world,Saudi Aramco: Underinvestment Could Lead to Oil Supply Crunch,2025-10-26T21:29:39.270630+00:00,61,9,477,83,0.5,0.0,0.0,0.0,1.0,0.0,0.0,92,0.0,0.0,0,0,0.0
0.0,0.0,0.4,0.3,database,sports,"В Goddess of Victory: NIKKE появилась награда в виде бесплатного костюма для Rapi: Red Hood, ставшей победительницей в голосовании игроков",2025-10-26T21:29:39.270648+00:00,138,20,226,36,0.5,0.0,0.0,1.0,0.0,0.0,0.0,56,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,tech,This $180 MacBook Air is the ultimate everyday backup machine,2025-10-26T21:29:39.270686+00:00,61,10,1472,237,0.5,0.0,1.0,0.0,0.0,0.0,0.0,247,0.0,0.008097165991902834,0,0,0.0
1.0,1.0,0.6,0.8,database,sports,Why WSL clubs are signing up Japan's best talent,2025-10-26T21:29:39.270695+00:00,48,9,107,19,0.5,0.0,0.0,1.0,0.0,0.0,0.0,28,0.0,0.0,0,0,0.0
1.0,0.0,0.6,0.6,database,crypto,"What happens if Ether reaches $100,000?",2025-10-26T21:29:39.270707+00:00,39,6,130,19,0.5,1.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0,0,0.0
0.0,1.0,0.4,0.7,database,sports,"Он сошел с ума: один из создателей Saints Row хочет, чтобы GTA 6 стоила 100 баксов за базу",2025-10-26T21:29:39.270722+00:00,90,18,149,23,0.5,0.0,0.0,1.0,0.0,0.0,0.0,41,0.0,0.0,0,0,0.0
1.0,0.0,0.8,0.2,database,crypto,"Crypto News Today, October 16 – Crypto Crash Continues as Bitcoin Stuck Below $112K, XRP Price at $2.42; Coinbase Lists BNB: What’s the Next Crypto To Explode?",2025-10-26T21:29:39.271096+00:00,159,27,6512,1056,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1083,0.0009233610341643582,0.0009233610341643582,0,0,0.0
1.0,0.0,0.8,0.25,database,crypto,"[LIVE] Crypto News Today, October 16 – Crypto Crash Continues as Bitcoin Stuck Below $112K, XRP Price at $2.42; Coinbase Lists BNB: What’s the Next Crypto To Explode?",2025-10-26T21:29:39.271221+00:00,166,28,6525,1057,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1085,0.0009216589861751152,0.0009216589861751152,0,0,0.0
1.0,1.0,0.8,0.75,database,crypto,Bitcoin Options Puts Exceed $1.15B As Negative Bias Jumps to Oct. 11 Crypto Market Crash Levels,2025-10-26T21:29:39.271244+00:00,95,16,493,77,0.5,1.0,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0,0,0.0
1.0,0.0,1.0,0.65,database,crypto,Experts Make Shocking Claim That Quantum Computing Can Destroy Bitcoin in 2 Years,2025-10-26T21:29:39.271363+00:00,81,13,6142,986,0.5,1.0,0.0,0.0,0.0,0.0,0.0,999,0.001001001001001001,0.002002002002002002,0,0,0.0
1.0,1.0,0.6,0.75,database,crypto,Bitcoin Seeing Red October But Uptober Bullposting Is Back,2025-10-26T21:29:39.271541+00:00,58,9,2736,451,0.5,1.0,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,0,0,0.0
0.0,1.0,0.4,0.85,database,sports,Still no Salah but make room for Eze - FPL team of the week,2025-10-26T21:29:39.271553+00:00,59,14,152,27,0.5,0.0,0.0,1.0,0.0,0.0,0.0,41,0.0,0.0,0,0,0.0
0.0,1.0,0.5,0.75,database,sports,"Today’s Papers: Donnarumma on Milan, Zaniolo, Paz-Yildiz show",2025-10-26T21:29:39.271614+00:00,61,8,2575,416,0.5,0.0,0.0,1.0,0.0,0.0,0.0,424,0.0,0.0023584905660377358,0,0,0.0
0.0,0.0,0.5,0.5,database,world,These countries no longer arm Israel. It’s not making much difference.,2025-10-26T21:29:39.271628+00:00,70,11,149,26,0.5,0.0,0.0,0.0,1.0,0.0,0.0,37,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,crypto,"Solana price nears critical support, will it drop to $170?",2025-10-26T21:29:39.271641+00:00,58,10,200,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,world,Trump says India will stop buying Russian oil,2025-10-26T21:29:39.271651+00:00,45,8,175,29,0.5,0.0,0.0,0.0,1.0,0.0,0.0,37,0.0,0.0,0,0,0.0
1.0,0.0,0.8,0.65,database,crypto,BitMine adds $417m to Ethereum treasury as Tom Lee doubles down on $10k ETH by year-end,2025-10-26T21:29:39.271667+00:00,87,16,250,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.8,database,sports,"Фиксить баги? Делать интересный контент в играх? Нет, в Blizzard создали очередные профсоюзы!",2025-10-26T21:29:39.271681+00:00,93,13,156,22,0.5,0.0,0.0,1.0,0.0,0.0,0.0,35,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,crypto,XRP Poised to Beat Ethereum? Key Levels Say It’s Coming,2025-10-26T21:29:39.271742+00:00,55,10,2868,462,0.5,1.0,0.0,0.0,0.0,0.0,0.0,472,0.00211864406779661,0.0,0,0,0.0
0.0,1.0,0.5,0.8,database,sports,Overseas La Liga game 'good for football' says Spain football chief,2025-10-26T21:29:39.271752+00:00,67,11,159,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,35,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,world,Three Australians accused of premeditated murder in Bali villa could face the death penalty,2025-10-26T21:29:39.271771+00:00,91,14,476,77,0.5,0.0,0.0,0.0,1.0,0.0,0.0,91,0.01098901098901099,0.01098901098901099,0,0,0.0
0.0,0.0,0.5,0.5,database,markets,Why We View Two Harbors Investment Baby Bond As One Of The Safest In The Sector,2025-10-26T21:29:39.271781+00:00,79,16,79,16,0.5,0.0,0.0,0.0,0.0,1.0,0.0,32,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,world,Winter is coming: Ukraine gas network under fire from Russia,2025-10-26T21:29:39.271791+00:00,60,10,158,25,0.5,0.0,0.0,0.0,1.0,0.0,0.0,35,0.0,0.0,0,0,0.0
0.0,1.0,0.5,0.85,database,sports,'Shout out to my ex' - why clubs are turning to former bosses,2025-10-26T21:29:39.271801+00:00,61,13,132,23,0.5,0.0,0.0,1.0,0.0,0.0,0.0,36,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,sports,BETBY maintains momentum with robust Q3 2025 results,2025-10-26T21:29:39.271815+00:00,52,8,403,54,0.5,0.0,0.0,1.0,0.0,0.0,0.0,62,0.0,0.0,0,0,0.0
0.0,0.0,0.3,0.2,database,sports,Weekly sports quiz: Which nation qualified for their first World Cup?,2025-10-26T21:29:39.271824+00:00,69,11,99,19,0.5,0.0,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,crypto,"XRP price analysis: Bulls eye $3 recovery as SEC ETF ruling nears, Ripple inks Absa bank deal",2025-10-26T21:29:39.271839+00:00,93,17,226,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,57,0.0,0.0,0,0,0.0
1.0,0.0,0.6,0.25,database,crypto,The Trump family made over $1B from crypto: report,2025-10-26T21:29:39.271851+00:00,50,9,267,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,49,0.02040816326530612,0.0,1,0,0.0
0.0,1.0,0.4,0.9,database,sports,Rohl drops out of Rangers head coach search,2025-10-26T21:29:39.271861+00:00,43,8,192,30,0.5,0.0,0.0,1.0,0.0,0.0,0.0,38,0.0,0.0,0,0,0.0
0.0,1.0,0.4,0.8,database,sports,O'Neill bags five but late Victoria collapse in the gloom keeps NSW in touch,2025-10-26T21:29:39.271872+00:00,76,14,126,22,0.5,0.0,0.0,1.0,0.0,0.0,0.0,36,0.0,0.0,0,0,0.0
1.0,0.0,0.8,0.65,database,crypto,Bitcoin Bull Run Coming To An End: Cycle Peak Countdown Signals 99.3% Completion,2025-10-26T21:29:39.271948+00:00,80,13,3158,496,0.5,1.0,0.0,0.0,0.0,0.0,0.0,509,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.75,database,crypto,$25M crypto heist trial begins – Are Ethereum MEV bots illegal or just smart trading?,2025-10-26T21:29:39.271962+00:00,85,15,99,16,0.5,1.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0,0,0.0
1.0,0.0,0.6,0.65,database,sports,England have their best chance of winning World Cup since 1970 – and Tuchel is the key | Barney Ronay,2025-10-26T21:29:39.271992+00:00,101,20,772,139,0.5,0.0,0.0,1.0,0.0,0.0,0.0,159,0.006289308176100629,0.0,0,0,0.0
1.0,1.0,0.8,0.75,database,sports,Premier League clubs turn to hidden gambling partners to beat sponsorship ban,2025-10-26T21:29:39.272025+00:00,77,12,1289,199,0.5,0.0,0.0,1.0,0.0,0.0,0.0,211,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,world,India Set to Boost LPG Imports from U.S.,2025-10-26T21:29:39.272043+00:00,40,8,547,88,0.5,0.0,0.0,0.0,1.0,0.0,0.0,96,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,crypto,Square Enables First Bitcoin Payment at US Coffee Chain,2025-10-26T21:29:39.272054+00:00,55,9,130,21,0.5,1.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,tech,India’s Kuku snags $85M as mobile content wars intensify,2025-10-26T21:29:39.272064+00:00,56,9,74,14,0.5,0.0,1.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.9,database,crypto,Coinbase Makes CDP Embedded Wallets Generally Available for Apps of Any Size,2025-10-26T21:29:39.272079+00:00,76,12,389,56,0.5,1.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,sports,Why Man Utd's next four games could shape their season,2025-10-26T21:29:39.272089+00:00,54,10,126,22,0.5,0.0,0.0,1.0,0.0,0.0,0.0,32,0.0,0.0,0,0,0.0
